Parent,Node,Branch.length,Label,Confidence,Source,Genotype,Collection_year,Location,Host,Tissue,Organism_name,Decade,Genotype_major,Tissue_clean
986,797,0.0083771681,Internal-143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,2385,0.0426694133,Internal-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2385,104,0.0125288345,Internal-145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,129,0.0266607866,s0200,NA,Reference,Unknown,2019,China,Homo sapiens,NA,Hepacivirus hominis,2010s,Unknown,NA
104,519,0.0203692399,SRR8735843,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2385,240,0.0088481447,Internal-146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,1390,0.0229126141,SRR8735871,NA,Raw reads,3b,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
240,741,0.0161617432,SRR8735846,NA,Raw reads,3b,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
797,2241,0.0225254242,SRR8735836,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2194,323,0.0296907844,Internal-147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,1744,0.0281512865,Internal-148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,1527,0.0324485541,ERR909852,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1744,1646,0.1044787797,ERR909845,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
323,502,0.0236073862,SRR8735885,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2359,1251,0.0184545294,SRR8735841,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1707,2331,0.0037557465,Internal-149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2331,2649,0.0158236735,SRR8735839,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2331,1851,0.0188663277,SRR8735837,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1276,1130,0.0009346011,Internal-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,1938,0.0017393603,Internal-151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,1137,0.000321993,Internal-152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,1392,0.0015649891,Internal-153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,1321,0.0030757172,Internal-154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,2097,0.0069398727,Internal-155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2097,1613,0.0193963648,SRR8735831,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2097,51,0.0157852743,SRR8735717,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1321,1731,0.0031820276,Internal-156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,1625,0.0035607528,Internal-157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,1097,0.031832969,SRR8735703,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1625,608,0.0118668415,Internal-158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,2648,0.018222871,SRR8735804,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
608,1767,0.0117099733,SRR8735783,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1731,287,0.0167711726,SRR8735857,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1392,461,0.0036088667,Internal-159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,2135,0.0156933141,SRR8735680,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
461,547,0.0170029632,SRR8735863,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1137,1915,0.0220062362,SRR8735896,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1938,1942,0.0015203296,Internal-160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,300,0.0225036201,Internal-161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,2037,0.0003379863,SRR8735691,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
300,1383,0.0013798939,SRR8735690,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1942,1023,0.001965406,Internal-162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,412,0.0258303567,SRR8735805,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1023,1041,0.0039694908,Internal-163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,236,0.0190367723,ERR227828,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1041,903,0.019750555,ERR227829,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1130,2613,0.0046973701,Internal-164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2613,1487,0.0309732518,SRR8735833,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2613,2494,0.0211488445,SRR8735819,NA,Raw reads,3,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
106,2208,0.0010489347,Internal-165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2208,866,0.0005226054,Internal-166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,2491,0.004305885,Internal-167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2491,2169,0.0088990701,Internal-168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2169,1459,0.0043254523,Internal-169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,908,0.0062088382,Internal-170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,1058,0.0225344925,SRR6804981,NA,Raw reads,3a,2014,Spain,Homo sapiens,HCV-infected patient,NA,2010s,GT3,hcv-infected patient
908,1385,0.0086240477,Internal-171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,1534,0.0056178495,SRR8735700,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1385,2105,0.0326965731,SRR8735710,NA,Raw reads,1,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1459,2014,0.0418119876,SRR8735892,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2169,2461,0.0015819997,Internal-172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2461,2140,0.0058116624,Internal-173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2140,1153,0.0325085758,SRR8735870,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2140,1819,0.004521215,Internal-174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,262,0.0264685228,SRR8735832,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1819,1601,0.0235521529,ERR909827,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2461,910,0.0059376792,Internal-175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,249,0.0258912828,SRR8735778,NA,Raw reads,4o,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT4,blood plasma
910,2567,0.0272589509,ERR909843,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2491,1315,0.0006927209,Internal-176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,1773,0.0036837788,Internal-177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,2203,0.0231301762,SRR8735876,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1773,1067,0.0244615789,SRR8735699,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1315,2404,0.0029002073,Internal-178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2404,373,0.0230653336,Internal-179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1033,0.0014559578,Internal-180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,1136,0.0032823117,Internal-181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,1817,0.0056858182,Internal-182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,2126,0.0014809507,Internal-183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,723,0.0329462261,Internal-184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,2427,0.061654961,SRR8735667,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
723,317,0.0166839243,Internal-185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1968,0.0107990905,Internal-186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,747,0.0421405942,SRR8735734,NA,Raw reads,4d,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT4,blood plasma
1968,2128,0.0833046235,SRR8735674,NA,Raw reads,4r,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT4,blood plasma
317,501,0.0262779562,SRR8735701,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2126,2597,0.0030737683,Internal-187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2597,377,0.0235484485,Internal-188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,619,0.0897977163,ERR909859,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
377,671,0.0298346984,SRR8735683,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2597,112,0.0262328917,SRR8735850,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1817,1595,0.0056651839,Internal-189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1595,916,0.0192469618,SRR8735802,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1595,1572,0.0324471269,SRR8735725,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1136,2098,0.0391852689,SRR8735705,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1033,1220,0.0091918222,Internal-190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,945,0.0557331838,SRR8735878,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1220,1949,0.0178029682,SRR8735756,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
373,828,0.0051164272,Internal-191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,2081,0.0196299945,SRR8735827,NA,Raw reads,3,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
828,1071,0.0241513176,SRR8735727,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2404,111,0.0273217662,SRR8735854,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
866,1948,0.0013924588,Internal-192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,57,0.0025146193,Internal-193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,52,0.0185044433,Internal-194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,2563,0.0013791932,Internal-195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2563,1209,0.0013747401,SRR5371680,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2563,1045,2.3304e-06,SRR5371681,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
52,1042,0.0003404913,Internal-196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,1102,1e-06,SRR5371678,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1042,2618,1e-06,SRR5371679,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
57,414,0.0014104173,Internal-197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,198,0.002964831,Internal-198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,2222,0.0042860872,Internal-199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2222,2620,0.0202487731,SRR8735844,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2222,1736,0.0219059458,Internal-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,2209,0.0003671531,SRR8735707,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1736,1867,2.1173e-06,SRR8735814,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
198,355,0.0242701828,Internal-201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1455,2.0332e-06,SRR8735709,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
355,1960,0.0003638766,SRR8735815,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
414,1449,0.0020839201,Internal-202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,2028,0.0183024246,SRR8735886,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1449,2218,0.0028274544,Internal-203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2218,2403,0.0135090654,SRR8735750,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2218,318,0.0192726323,SRR8735861,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1948,2045,0.0023603124,Internal-204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2045,1241,0.0033333673,Internal-205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,2371,0.0227111004,SRR8735737,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1241,1348,0.0177819231,Internal-206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,2282,0.0015258609,SRR8735868,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1348,2419,2.8833e-06,SRR8735867,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2045,2044,0.0255249812,SRR8735679,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2208,2479,0.0323592764,SRR8735664,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
693,266,0.00212485,Internal-207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,204,0.0020203211,Internal-208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,829,0.0023630636,Internal-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,885,0.0078241066,Internal-210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,1638,0.0235459434,SRR8735873,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
885,2471,0.0131144164,SRR8735767,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
829,871,0.0035772126,Internal-211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,332,0.017354215,SRR8735879,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
871,2038,0.0205493633,SRR8735880,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
204,2138,0.0172570917,SRR8735866,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
266,260,0.0011482984,Internal-212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,862,0.0020245348,Internal-213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,522,0.003922879,Internal-214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,822,0.0255735515,SRR8735897,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
522,2161,0.0284458722,SRR8735720,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
862,389,0.0040635458,Internal-215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,2113,0.0204268381,SRR8735751,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
389,2191,0.02949221,SRR8735676,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
260,217,0.0077361127,Internal-216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,1966,0.0229176448,SRR8735793,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
217,1509,0.0263373939,SRR8735755,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
767,840,0.004000396,Internal-217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,1493,0.0107604754,Internal-218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,907,0.0063556704,Internal-219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,2199,0.0187731681,ERR909857,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
907,2409,0.0261485072,ERR909858,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1493,711,0.0258260586,SRR8735889,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
840,2036,0.0236208216,SRR8735899,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1517,1871,0.0025275629,Internal-220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871,574,0.0020826333,Internal-221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,2223,0.0042067726,Internal-222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2223,1657,0.0203878679,SRR8735770,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2223,1338,0.0290847052,SRR8735806,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
574,937,0.0051953525,Internal-223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,1431,0.026351171,SRR8735849,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
937,1753,0.0225520231,SRR8735718,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1871,1829,0.0066839689,Internal-224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,2171,0.0219976802,SRR8735887,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1829,2422,0.0223342147,SRR8735825,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
135,2530,0.0028751476,Internal-225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2530,1868,0.0042210204,Internal-226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,1232,0.0246561491,SRR8735788,NA,Raw reads,3,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1868,1323,0.0210523072,Internal-227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,397,0.0321060447,SRR8735706,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
1323,1447,0.0020302693,SRR8735858,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2530,1708,0.020917172,SRR8735894,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
543,1439,0.0031061691,Internal-228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,2336,0.0021090806,Internal-229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2336,1496,0.0025628678,Internal-230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,97,0.0133556959,Internal-231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1603,2.3282e-06,Internal-232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1603,901,2.3257e-06,Internal-233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,2617,1e-06,Internal-234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2617,2070,1e-06,Internal-235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2070,920,2.3266e-06,Internal-236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,1082,0.0006810943,Internal-237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,1727,0.0013625897,s0270,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
1082,2099,1e-06,SRR17967565,NA,Raw reads,3,2017,India,Homo sapiens,sera,NA,2010s,GT3,sera
920,760,2.2525e-06,Internal-238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,2228,0.0010219499,s0143,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
760,683,0.0003402828,Internal-239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,2366,0.0020455127,s0357,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
683,2589,2.0904e-06,SRR17967563,NA,Raw reads,3,2018,India,Homo sapiens,sera,NA,2010s,GT3,sera
2070,190,1e-06,Internal-240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2261,2.3072e-06,Internal-241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2261,1076,0.0006803019,Internal-242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,2294,0.0010217912,s0483,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
1076,2643,2.0993e-06,SRR17967576,NA,Raw reads,3,2017,India,Homo sapiens,sera,NA,2010s,GT3,sera
2261,970,0.0006807305,Internal-243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,564,0.0020467757,s0232,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
970,1763,2.2836e-06,SRR17967569,NA,Raw reads,3,2018,India,Homo sapiens,sera,NA,2010s,GT3,sera
190,2123,1e-06,Internal-244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2123,1075,2.5222e-06,Internal-245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,1322,0.002727899,s0350,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
1075,2034,0.0033604526,Internal-246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2034,2242,0.0017492512,SRR17967556,NA,Raw reads,3,2018,India,Homo sapiens,sera,NA,2010s,GT3,sera
2034,813,0.0034256025,SRR17967577,NA,Raw reads,3,2017,India,Homo sapiens,sera,NA,2010s,GT3,sera
2123,998,0.0009206056,Internal-247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,2110,0.0006472616,s0034,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
998,448,0.0004756634,SRR17967573,NA,Raw reads,3,2018,India,Homo sapiens,sera,NA,2010s,GT3,sera
2617,1053,2.3079e-06,Internal-248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,1133,0.0015897483,Internal-249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,1389,0.0007958078,s0592,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
1133,2076,2.6662e-06,SRR17967575,NA,Raw reads,3,2018,India,Homo sapiens,sera,NA,2010s,GT3,sera
1053,868,0.0013635089,s0557,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
901,1309,2.6822e-06,Internal-250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,1134,2.3306e-06,Internal-251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,1465,0.0003400919,Internal-252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,182,2.2961e-06,Internal-253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,1626,2.272e-06,Internal-254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,2425,0.0020443119,Internal-255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2425,2357,0.0003403358,s0109,NA,Reference,Unknown,2024,India,Homo sapiens,blood,Hepacivirus hominis,2020s,Unknown,blood
